ID,Transaction,Time,Item -code,Quantity,CostPerItem,CITY,Total_Cost,Clusters,group
888,2098,Mon Dec 24 11:27:00 IST 2018,238,36,1.18,Ras Al Khaimah,42.48,2,risk
1697,1841,Sat May 12 10:59:00 IST 2018,220,36,0.9,Ras Al Khaimah,32.4,4,v.good
1780,1886,Sun Jan 27 06:13:00 IST 2019,248,3,4.55,Ras Al Khaimah,13.649999999999999,4,v.good
244,1939,Mon Feb 26 10:29:00 IST 2018,353,12,2.9,Ras Al Khaimah,34.8,1,higth_risk
319,1917,Sat Feb 17 05:58:00 IST 2018,227,6,5.81,Ras Al Khaimah,34.86,4,v.good
1861,1800,Tue Mar 20 07:39:00 IST 2018,231,18,9.32,Ras Al Khaimah,167.76,4,v.good
1547,1802,Tue Jan 29 09:46:00 IST 2019,469,18,5.18,Ajman,93.24,3,good
661,1828,Mon Sep 10 11:58:00 IST 2018,251,129,2.25,Ras Al Khaimah,290.25,4,v.good
878,1988,Sun Mar 25 06:38:00 IST 2018,547,72,0.76,Ras Al Khaimah,54.72,1,higth_risk
1717,1802,Tue Jul 03 12:17:00 IST 2018,520,3,4.55,Ras Al Khaimah,13.649999999999999,3,good
406,1774,Sun Jan 27 07:37:00 IST 2019,244,3,2.9,Ras Al Khaimah,8.7,4,v.good
1033,1828,Fri Jan 25 12:18:00 IST 2019,405,57,0.9,Ras Al Khaimah,51.300000000000004,4,v.good
1911,2081,Wed May 09 10:59:00 IST 2018,409,3,10.3,Ras Al Khaimah,30.900000000000002,2,risk
912,2021,Mon Sep 17 05:15:00 IST 2018,533,36,2.7,Ras Al Khaimah,97.2,1,higth_risk
1452,1801,Sun Jul 15 08:02:00 IST 2018,524,36,1.73,Ras Al Khaimah,62.28,3,good
810,1843,Fri Oct 12 11:24:00 IST 2018,438,3,4.08,Ras Al Khaimah,12.24,4,v.good
721,2045,Sun Dec 30 08:17:00 IST 2018,434,18,3.52,Ras Al Khaimah,63.36,1,higth_risk
1571,1828,Sat Sep 01 06:20:00 IST 2018,696,75,0.58,Ras Al Khaimah,43.5,3,good
635,1791,Mon Jan 07 08:53:00 IST 2019,698,18,4.08,Ras Al Khaimah,73.44,1,higth_risk
1209,1848,Mon Oct 29 06:59:00 IST 2018,205,12,0.41,Ras Al Khaimah,4.92,4,v.good
1432,2043,Tue May 01 08:01:00 IST 2018,571,72,0.76,Ras Al Khaimah,54.72,3,good
1836,2017,Sun Feb 10 08:07:00 IST 2019,470,36,1.18,Dubai,42.48,3,good
688,1897,Sat Feb 16 08:46:00 IST 2019,525,9,0.53,Ras Al Khaimah,4.7700000000000005,1,higth_risk
1521,1844,Fri Aug 31 09:01:00 IST 2018,696,36,0.76,Ras Al Khaimah,27.36,3,good
1705,1816,Fri Feb 15 08:32:00 IST 2019,508,3,5.73,Ras Al Khaimah,17.19,3,good
918,1969,Mon Apr 09 10:19:00 IST 2018,297,3,5.46,Ras Al Khaimah,16.38,2,risk
283,1886,Mon Dec 10 12:38:00 IST 2018,352,6,11.73,Ras Al Khaimah,70.38,4,v.good
896,1988,Sun Apr 08 09:26:00 IST 2018,678,72,0.76,Ajman,54.72,1,higth_risk
711,1803,Wed Mar 28 10:06:00 IST 2018,283,6,11.45,Ras Al Khaimah,68.69999999999999,4,v.good
1797,1979,Sun Mar 04 09:06:00 IST 2018,365,6,3.47,Ras Al Khaimah,20.82,2,risk
243,2050,Tue Sep 04 06:20:00 IST 2018,634,36,2.88,Ajman,103.67999999999999,1,higth_risk
1778,1776,Sun Feb 03 09:41:00 IST 2019,614,18,2.9,Ras Al Khaimah,52.199999999999996,3,good
1308,1811,Wed Apr 04 09:07:00 IST 2018,622,66,15.12,Ras Al Khaimah,997.92,3,good
737,1962,Tue Feb 13 09:08:00 IST 2018,205,36,2.01,Ras Al Khaimah,72.35999999999999,2,risk
531,1909,Tue Oct 09 10:03:00 IST 2018,368,72,0.54,Ras Al Khaimah,38.88,4,v.good
651,2099,Mon Feb 11 08:59:00 IST 2019,504,30,2.88,Ras Al Khaimah,86.39999999999999,1,higth_risk
614,1868,Mon Feb 19 12:49:00 IST 2018,498,36,0.58,Ajman,20.88,1,higth_risk
453,1957,Sun Jul 29 08:38:00 IST 2018,426,30,1.18,Ras Al Khaimah,35.4,1,higth_risk
1408,1979,Tue Oct 02 14:08:00 IST 2018,278,108,1.18,Ras Al Khaimah,127.44,2,risk
1946,1855,Sun Feb 03 08:47:00 IST 2019,318,3,5.18,Ras Al Khaimah,15.54,3,good
335,1888,Tue Jul 31 12:47:00 IST 2018,584,432,1.0,Ras Al Khaimah,432.0,1,higth_risk
1881,1986,Mon Dec 10 12:13:00 IST 2018,294,3,6.85,Ras Al Khaimah,20.549999999999997,2,risk
1158,1797,Sat Feb 09 11:54:00 IST 2019,556,3,3.4,Ras Al Khaimah,10.2,3,good
385,1885,Tue Feb 27 09:44:00 IST 2018,667,12,13.74,Ras Al Khaimah,164.88,1,higth_risk
1764,1868,Sat Jun 02 10:44:00 IST 2018,344,72,1.18,Ras Al Khaimah,84.96,2,risk
1649,1985,Tue Jul 03 06:12:00 IST 2018,500,9,8.22,Ras Al Khaimah,73.98,3,good
1545,2039,Sat Sep 22 12:21:00 IST 2018,307,3,1.15,Ras Al Khaimah,3.4499999999999997,2,risk
471,2094,Sat Feb 24 10:56:00 IST 2018,543,144,4.68,Ras Al Khaimah,673.92,1,higth_risk
263,1968,Sun Oct 14 06:19:00 IST 2018,244,120,2.88,Ras Al Khaimah,345.59999999999997,2,risk
1101,2020,Wed Feb 13 12:39:00 IST 2019,360,9,3.4,Ras Al Khaimah,30.599999999999998,2,risk
835,1966,Sat Dec 15 06:09:00 IST 2018,409,144,0.41,Ras Al Khaimah,59.04,2,risk
918,1843,Fri Feb 16 08:35:00 IST 2018,335,3,5.46,Ras Al Khaimah,16.38,4,v.good
675,1854,Sat Dec 08 06:39:00 IST 2018,590,75,0.58,Ras Al Khaimah,43.5,1,higth_risk
1946,2069,Sat Dec 29 09:44:00 IST 2018,395,24,5.18,Ajman,124.32,2,risk
1938,1907,Wed Sep 26 13:29:00 IST 2018,270,72,0.54,Ras Al Khaimah,38.88,2,risk
1389,1844,Tue Feb 20 13:27:00 IST 2018,588,3,4.08,Ras Al Khaimah,12.24,3,good
1466,1906,Sun Feb 17 12:26:00 IST 2019,296,3,3.43,Ras Al Khaimah,10.290000000000001,4,v.good
1556,2018,Tue Sep 11 12:22:00 IST 2018,433,72,0.76,Ras Al Khaimah,54.72,2,risk
1709,1920,Fri Feb 18 10:57:00 IST 2018,662,12,5.18,Ajman,62.16,3,good
1329,1776,Wed Sep 05 08:30:00 IST 2018,279,12,5.18,Ras Al Khaimah,62.16,4,v.good
1425,1797,Wed Feb 13 10:26:00 IST 2019,639,6,1.18,Ras Al Khaimah,7.08,3,good
1111,1773,Sat Jan 26 04:31:00 IST 2019,616,30,2.28,Umm Al Quwain,68.39999999999999,3,good
1512,2067,Sat Feb 09 05:48:00 IST 2019,478,60,2.28,Ras Al Khaimah,136.79999999999998,2,risk
1740,1881,Sat Feb 24 07:21:00 IST 2018,625,12,2.3,Ras Al Khaimah,27.599999999999998,3,good
1758,2082,Sat Oct 06 11:17:00 IST 2018,396,6,10.98,Ras Al Khaimah,65.88,2,risk
1379,1844,Mon Apr 09 06:02:00 IST 2018,700,27,8.22,Umm Al Quwain,221.94000000000003,3,good
285,2015,Sat Apr 07 08:13:00 IST 2018,477,18,4.08,Ras Al Khaimah,73.44,1,higth_risk
1668,1965,Tue Oct 09 08:50:00 IST 2018,289,18,2.88,Ras Al Khaimah,51.839999999999996,2,risk
393,2030,Wed Feb 20 08:16:00 IST 2019,673,36,5.73,Dubai,206.28000000000003,1,higth_risk
724,1884,Fri Nov 02 08:36:00 IST 2018,201,15,0.17,Ras Al Khaimah,2.5500000000000003,4,v.good
279,1841,Tue Feb 13 09:44:00 IST 2018,650,75,0.58,Ras Al Khaimah,43.5,1,higth_risk
1869,2079,Sun Sep 16 10:42:00 IST 2018,592,36,1.15,Ras Al Khaimah,41.4,3,good
360,1957,Sun Jun 24 05:28:00 IST 2018,467,90,4.08,Ajman,367.2,1,higth_risk
1076,1851,Sat Mar 03 11:03:00 IST 2018,518,3,4.64,Ras Al Khaimah,13.919999999999998,3,good
1078,1982,Mon Feb 11 07:32:00 IST 2019,488,24,1.15,Ras Al Khaimah,27.599999999999998,1,higth_risk
630,2046,Sat Jul 28 10:24:00 IST 2018,410,300,6.33,Ras Al Khaimah,1899.0,2,risk
1772,1846,Fri Aug 10 10:28:00 IST 2018,647,6,4.08,Ras Al Khaimah,24.48,3,good
1682,1985,Wed Jan 23 05:05:00 IST 2019,399,15,2.25,Ras Al Khaimah,33.75,2,risk
461,1779,Mon Feb 26 07:53:00 IST 2018,642,36,7.66,Ras Al Khaimah,275.76,1,higth_risk
1091,1880,Sat Jun 30 11:26:00 IST 2018,581,3,5.7,Ras Al Khaimah,17.1,3,good
1287,1989,Tue Feb 05 05:26:00 IST 2019,441,3,3.4,Ras Al Khaimah,10.2,2,risk
290,2075,Tue Feb 05 12:40:00 IST 2019,406,24,5.87,Ras Al Khaimah,140.88,1,higth_risk
1003,1788,Sun Feb 10 12:33:00 IST 2019,484,6,1.15,Ras Al Khaimah,6.8999999999999995,4,v.good
843,1918,Sat Dec 22 10:37:00 IST 2018,266,6,8.63,Ras Al Khaimah,51.78,4,v.good
1355,1922,Mon Jul 30 12:50:00 IST 2018,451,18,2.9,Ras Al Khaimah,52.199999999999996,3,good
817,1895,Mon Nov 05 07:31:00 IST 2018,527,36,2.28,Ras Al Khaimah,82.08,1,higth_risk
1802,1894,Fri Jul 27 09:37:00 IST 2018,228,9,2.7,Ras Al Khaimah,24.3,2,risk
546,1821,Mon Sep 24 11:42:00 IST 2018,381,3,0.41,Ras Al Khaimah,1.23,4,v.good
1342,2036,Sat Aug 18 10:12:00 IST 2018,554,72,1.15,Ras Al Khaimah,82.8,3,good
678,1946,Mon Feb 04 07:09:00 IST 2019,662,3,0.58,Ras Al Khaimah,1.7399999999999998,1,higth_risk
1149,1934,Tue Feb 05 05:26:00 IST 2019,217,48,8.0,Ras Al Khaimah,384.0,2,risk
466,2012,Mon Dec 24 08:42:00 IST 2018,653,3,55.14,Ras Al Khaimah,165.42000000000002,1,higth_risk
864,2022,Wed Jan 30 10:07:00 IST 2019,666,216,1.47,Ras Al Khaimah,317.52,1,higth_risk
1501,1816,Sat Jun 09 10:43:00 IST 2018,411,9,4.08,Ras Al Khaimah,36.72,4,v.good
1437,1994,Wed Jul 25 09:50:00 IST 2018,645,36,17.6,Ras Al Khaimah,633.6,3,good
1377,1939,Sun Apr 08 06:20:00 IST 2018,442,36,4.08,Ras Al Khaimah,146.88,3,good
260,1828,Sat Mar 31 13:57:00 IST 2018,406,3,1.15,Ras Al Khaimah,3.4499999999999997,4,v.good
1374,1869,Tue Feb 20 10:09:00 IST 2018,293,3,4.64,Ras Al Khaimah,13.919999999999998,4,v.good
636,2034,Tue Jan 29 11:08:00 IST 2019,248,12,0.9,Ras Al Khaimah,10.8,2,risk
680,1891,Sun Feb 17 12:21:00 IST 2019,276,3,5.87,Ras Al Khaimah,17.61,4,v.good
1534,1943,Sun Jun 03 08:27:00 IST 2018,318,12,2.28,Ras Al Khaimah,27.36,2,risk
303,1845,Sun Jul 01 05:31:00 IST 2018,612,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
1848,1947,Sun Jul 29 11:42:00 IST 2018,492,60,9.32,Dubai,559.2,3,good
989,1999,Sat Feb 02 09:41:00 IST 2019,654,3,1.73,Ras Al Khaimah,5.1899999999999995,1,higth_risk
549,1808,Tue Sep 04 09:13:00 IST 2018,381,18,2.28,Ras Al Khaimah,41.04,4,v.good
444,1997,Tue May 29 14:24:00 IST 2018,555,3,2.25,Ras Al Khaimah,6.75,1,higth_risk
1744,1805,Tue Dec 25 12:01:00 IST 2018,417,3,1.73,Ras Al Khaimah,5.1899999999999995,3,good
645,2075,Fri Jun 22 11:25:00 IST 2018,205,18,4.08,Ras Al Khaimah,73.44,2,risk
1308,1971,Wed Jan 23 06:49:00 IST 2019,638,6,1.18,Ras Al Khaimah,7.08,3,good
1090,2000,Mon Aug 13 13:18:00 IST 2018,699,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
601,1787,Wed Jul 18 11:54:00 IST 2018,485,3,3.4,Ras Al Khaimah,10.2,4,v.good
283,2022,Sun Feb 10 09:43:00 IST 2019,313,6,10.35,Ras Al Khaimah,62.099999999999994,1,higth_risk
413,1965,Wed Jan 30 11:59:00 IST 2019,449,3,5.7,Ras Al Khaimah,17.1,1,higth_risk
1017,1973,Sat Aug 18 06:09:00 IST 2018,417,3,17.6,Ras Al Khaimah,52.800000000000004,1,higth_risk
751,1899,Fri May 11 10:49:00 IST 2018,357,3,1.73,Ras Al Khaimah,5.1899999999999995,4,v.good
1572,1963,Sun Jul 22 10:20:00 IST 2018,543,3,1.73,Ras Al Khaimah,5.1899999999999995,3,good
925,2077,Tue Feb 19 12:30:00 IST 2019,320,6,22.95,Ras Al Khaimah,137.7,2,risk
755,2097,Sat Feb 02 12:48:00 IST 2019,406,9,1.73,Ras Al Khaimah,15.57,2,risk
1286,1967,Wed Apr 25 08:02:00 IST 2018,532,3,3.4,Ras Al Khaimah,10.2,3,good
376,1929,Sun Sep 30 06:06:00 IST 2018,564,6,10.98,Ras Al Khaimah,65.88,1,higth_risk
1790,1798,Wed Oct 10 08:41:00 IST 2018,502,15,4.49,Ras Al Khaimah,67.35000000000001,3,good
426,1859,Fri Sep 07 10:54:00 IST 2018,238,6,1.73,Ras Al Khaimah,10.379999999999999,4,v.good
807,2065,Tue Dec 11 10:46:00 IST 2018,232,3,1.73,Ras Al Khaimah,5.1899999999999995,2,risk
219,1945,Sat Jan 05 12:20:00 IST 2019,236,36,1.18,Ras Al Khaimah,42.48,4,v.good
1891,1882,Wed Apr 04 11:00:00 IST 2018,533,12,5.7,Ras Al Khaimah,68.4,3,good
947,1967,Sun Nov 18 07:58:00 IST 2018,471,30,2.28,Ras Al Khaimah,68.39999999999999,1,higth_risk
1672,2013,Sat Oct 20 05:22:00 IST 2018,601,30,2.28,Ras Al Khaimah,68.39999999999999,3,good
1347,1826,Tue May 15 12:22:00 IST 2018,652,3,2.25,Ras Al Khaimah,6.75,3,good
378,1799,Tue Oct 16 11:51:00 IST 2018,382,9,8.22,Ras Al Khaimah,73.98,4,v.good
1366,1788,Fri Jan 18 08:31:00 IST 2019,432,36,0.58,Ras Al Khaimah,20.88,4,v.good
954,1997,Sat Mar 31 13:48:00 IST 2018,586,3,2.25,Ras Al Khaimah,6.75,1,higth_risk
260,1967,Fri Jul 20 10:05:00 IST 2018,247,18,3.52,Ras Al Khaimah,63.36,4,v.good
255,1894,Wed Oct 31 08:49:00 IST 2018,259,36,2.9,Ras Al Khaimah,104.39999999999999,4,v.good
1317,1918,Sat Feb 16 13:17:00 IST 2019,508,3,5.7,Ras Al Khaimah,17.1,3,good
1458,1819,Sun Jun 10 13:23:00 IST 2018,217,3,3.52,Ras Al Khaimah,10.56,4,v.good
367,1931,Sat Jan 26 11:18:00 IST 2019,514,60,0.27,Ras Al Khaimah,16.200000000000003,1,higth_risk
1786,1969,Tue Aug 14 07:03:00 IST 2018,680,3,4.55,Ras Al Khaimah,13.649999999999999,3,good
1632,1961,Tue May 01 11:03:00 IST 2018,658,3,5.18,Ras Al Khaimah,15.54,3,good
1280,1783,Sun May 20 07:44:00 IST 2018,408,6,14.84,Ras Al Khaimah,89.03999999999999,4,v.good
738,1945,Mon Feb 19 10:25:00 IST 2018,221,3,4.64,Ras Al Khaimah,13.919999999999998,4,v.good
231,2016,Tue Dec 25 11:25:00 IST 2018,622,6,4.55,Ras Al Khaimah,27.299999999999997,1,higth_risk
1948,1962,Tue Sep 25 05:22:00 IST 2018,414,18,9.6,Ras Al Khaimah,172.79999999999998,3,good
804,2045,Tue Jan 15 12:30:00 IST 2019,363,3,1.73,Ras Al Khaimah,5.1899999999999995,2,risk
639,1785,Sun Dec 30 06:04:00 IST 2018,245,18,4.08,Umm Al Quwain,73.44,4,v.good
257,2007,Fri Feb 08 06:47:00 IST 2019,443,21,2.7,Ras Al Khaimah,56.7,1,higth_risk
707,1915,Wed Jan 23 11:14:00 IST 2019,340,3,23.4,Ras Al Khaimah,70.19999999999999,4,v.good
1499,2087,Sun Dec 09 08:52:00 IST 2018,221,3,0.54,Ras Al Khaimah,1.62,2,risk
1447,2029,Tue Jun 12 06:07:00 IST 2018,346,72,0.41,Ras Al Khaimah,29.52,2,risk
998,1821,Fri Feb 23 09:37:00 IST 2018,632,3,6.84,Ras Al Khaimah,20.52,3,good
708,2056,Sun Dec 09 10:52:00 IST 2018,699,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
393,1906,Mon Dec 03 07:49:00 IST 2018,530,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
986,2081,Mon May 07 11:58:00 IST 2018,363,3,1.15,Ras Al Khaimah,3.4499999999999997,2,risk
1169,1990,Tue Feb 19 05:28:00 IST 2019,300,9,2.25,Ras Al Khaimah,20.25,2,risk
558,1781,Fri Dec 07 08:15:00 IST 2018,695,36,3.52,Ras Al Khaimah,126.72,1,higth_risk
1804,2058,Mon Feb 04 10:35:00 IST 2019,505,9,2.7,Ras Al Khaimah,24.3,3,good
1362,1958,Wed Jan 23 11:49:00 IST 2019,663,72,0.41,Ras Al Khaimah,29.52,3,good
370,1948,Mon Feb 04 07:07:00 IST 2019,503,3,11.73,Ras Al Khaimah,35.19,1,higth_risk
1772,1988,Wed Jul 18 04:10:00 IST 2018,255,36,4.08,Ras Al Khaimah,146.88,2,risk
1692,1795,Wed Sep 26 06:44:00 IST 2018,262,3,10.98,Ras Al Khaimah,32.94,4,v.good
1491,2027,Tue Dec 18 14:56:00 IST 2018,345,6,2.9,Ras Al Khaimah,17.4,2,risk
502,1791,Tue Feb 20 12:27:00 IST 2018,610,3,3.47,Ras Al Khaimah,10.41,1,higth_risk
1809,2007,Tue Dec 18 14:08:00 IST 2018,200,3,3.99,Ras Al Khaimah,11.97,2,risk
524,1938,Sun Dec 16 10:42:00 IST 2018,572,3,2.01,Ras Al Khaimah,6.029999999999999,1,higth_risk
839,1858,Wed Oct 03 10:53:00 IST 2018,230,3,11.39,Ras Al Khaimah,34.17,4,v.good
1751,1868,Fri Jan 25 06:35:00 IST 2019,252,15,4.08,Ras Al Khaimah,61.2,4,v.good
1012,1974,Sat Feb 17 11:25:00 IST 2018,308,6,5.18,Ras Al Khaimah,31.08,2,risk
797,2011,Tue Jun 12 12:43:00 IST 2018,584,9,1.15,Ras Al Khaimah,10.35,1,higth_risk
1116,2040,Fri Jan 18 12:07:00 IST 2019,578,18,11.73,Ajman,211.14000000000001,1,higth_risk
1690,1848,Mon Aug 27 07:56:00 IST 2018,204,3,6.84,Ras Al Khaimah,20.52,4,v.good
1732,1974,Wed Feb 14 07:19:00 IST 2018,685,3,3.52,Ras Al Khaimah,10.56,3,good
702,2070,Fri Jul 20 09:07:00 IST 2018,613,15,2.88,Ras Al Khaimah,43.199999999999996,1,higth_risk
814,2071,Tue Sep 04 10:05:00 IST 2018,359,36,2.01,Ras Al Khaimah,72.35999999999999,2,risk
1207,1779,Tue Jan 01 08:53:00 IST 2019,660,72,3.52,Dubai,253.44,3,good
1003,1871,Wed Sep 05 05:43:00 IST 2018,395,150,5.73,Ras Al Khaimah,859.5000000000001,2,risk
997,1863,Sun Nov 04 07:51:00 IST 2018,297,30,9.32,Ras Al Khaimah,279.6,4,v.good
746,2075,Fri Jan 11 07:35:00 IST 2019,360,3,6.84,Ras Al Khaimah,20.52,2,risk
1998,2078,Fri Mar 23 11:32:00 IST 2018,293,18,3.11,Ras Al Khaimah,55.98,2,risk
732,1956,Sat Jan 19 09:56:00 IST 2019,466,15,1.73,Ras Al Khaimah,25.95,1,higth_risk
1022,2029,Tue Feb 19 05:39:00 IST 2019,360,24,2.7,Ras Al Khaimah,64.80000000000001,2,risk
1765,1777,Sat May 12 06:30:00 IST 2018,522,3,11.73,Ras Al Khaimah,35.19,3,good
823,1894,Sun Feb 17 12:26:00 IST 2019,578,3,2.25,Ras Al Khaimah,6.75,1,higth_risk
1964,1907,Tue Dec 25 08:52:00 IST 2018,604,24,3.52,Ras Al Khaimah,84.48,3,good
1560,1950,Fri Feb 16 09:49:00 IST 2018,613,36,2.9,Ras Al Khaimah,104.39999999999999,3,good
1569,2074,Sun Nov 25 08:18:00 IST 2018,671,36,1.18,Ras Al Khaimah,42.48,3,good
1407,1780,Sun Sep 02 11:24:00 IST 2018,578,216,0.58,Ras Al Khaimah,125.27999999999999,3,good
788,1860,Wed Jun 20 07:50:00 IST 2018,434,54,4.08,Ras Al Khaimah,220.32,4,v.good
300,2042,Sat Feb 24 06:24:00 IST 2018,261,12,6.42,Ras Al Khaimah,77.03999999999999,2,risk
1117,1840,Sun Jul 29 06:28:00 IST 2018,460,6,2.9,Ras Al Khaimah,17.4,4,v.good
299,2015,Sat Dec 22 11:39:00 IST 2018,692,9,0.58,Ras Al Khaimah,5.22,1,higth_risk
658,1997,Sun Sep 23 10:57:00 IST 2018,393,3,5.73,Ras Al Khaimah,17.19,1,higth_risk
1554,1925,Mon Jun 18 10:53:00 IST 2018,567,18,1.18,Ras Al Khaimah,21.24,3,good
1245,2071,Sat Feb 16 10:29:00 IST 2019,216,6,0.58,Ras Al Khaimah,3.4799999999999995,2,risk
1637,2052,Wed Jan 02 10:01:00 IST 2019,409,75,0.58,Ras Al Khaimah,43.5,2,risk
615,1984,Sat Jun 30 09:13:00 IST 2018,282,3,3.4,Ras Al Khaimah,10.2,4,v.good
1441,2018,Wed Jan 02 10:23:00 IST 2019,356,36,2.9,Ras Al Khaimah,104.39999999999999,2,risk
1947,2033,Mon Aug 27 10:14:00 IST 2018,249,3,2.88,Umm Al Quwain,8.64,2,risk
1703,2062,Fri Dec 28 08:21:00 IST 2018,215,36,2.34,Ras Al Khaimah,84.24,2,risk
1378,1853,Mon Feb 18 07:26:00 IST 2019,580,72,4.55,Ras Al Khaimah,327.59999999999997,3,good
344,2054,Fri Apr 13 10:36:00 IST 2018,223,9,3.52,Ras Al Khaimah,31.68,2,risk
578,1948,Sat Jan 19 07:40:00 IST 2019,620,3,13.74,Ras Al Khaimah,41.22,1,higth_risk
737,2043,Mon May 14 09:03:00 IST 2018,542,36,1.18,Ras Al Khaimah,42.48,1,higth_risk
943,1923,Sat Jan 26 11:22:00 IST 2019,300,3,2.25,Ras Al Khaimah,6.75,4,v.good
1970,1799,Sun Sep 02 12:24:00 IST 2018,284,3,4.55,Ras Al Khaimah,13.649999999999999,4,v.good
1646,2011,Mon Jan 28 11:58:00 IST 2019,239,12,0.9,Ras Al Khaimah,10.8,2,risk
1142,1783,Tue Jan 01 08:52:00 IST 2019,459,36,1.73,Dubai,62.28,4,v.good
1265,2074,Mon Nov 26 09:31:00 IST 2018,280,3,0.27,Ras Al Khaimah,0.81,2,risk
1430,1801,Sun Sep 23 06:47:00 IST 2018,358,72,1.18,Ras Al Khaimah,84.96,4,v.good
1353,2095,Sat Feb 24 09:50:00 IST 2018,343,3,23.4,Ras Al Khaimah,70.19999999999999,2,risk
875,1971,Sat Sep 15 11:46:00 IST 2018,620,144,0.54,Ras Al Khaimah,77.76,1,higth_risk
343,1862,Sun Dec 02 11:03:00 IST 2018,470,18,4.08,Dubai,73.44,1,higth_risk
699,1915,Mon Aug 13 13:18:00 IST 2018,233,9,4.55,Ras Al Khaimah,40.949999999999996,4,v.good
1505,1835,Sat Jun 30 08:16:00 IST 2018,642,36,1.73,Ras Al Khaimah,62.28,3,good
932,2097,Sun Dec 23 10:52:00 IST 2018,327,72,1.73,Umm Al Quwain,124.56,2,risk
1569,2010,Tue Nov 20 08:57:00 IST 2018,525,36,1.15,Ras Al Khaimah,41.4,3,good
1130,1830,Mon Jul 02 09:59:00 IST 2018,577,36,1.18,Ras Al Khaimah,42.48,3,good
1598,1981,Mon Feb 12 07:57:00 IST 2018,223,9,1.73,Ras Al Khaimah,15.57,2,risk
606,1906,Tue Feb 19 08:26:00 IST 2019,339,3,1.73,Ras Al Khaimah,5.1899999999999995,4,v.good
1221,1854,Wed Jan 30 10:50:00 IST 2019,619,36,1.73,Ras Al Khaimah,62.28,3,good
1336,1941,Sun Jan 20 10:02:00 IST 2019,669,6,11.39,Ras Al Khaimah,68.34,3,good
1239,1830,Wed Jan 23 13:58:00 IST 2019,400,3,4.55,Ras Al Khaimah,13.649999999999999,4,v.good
1824,1916,Tue Feb 12 12:22:00 IST 2019,398,6,14.9,Ras Al Khaimah,89.4,3,good
1117,1846,Sat Sep 29 08:53:00 IST 2018,219,9,1.18,Ras Al Khaimah,10.62,4,v.good
639,1915,Fri Aug 03 10:29:00 IST 2018,558,18,4.08,Ras Al Khaimah,73.44,1,higth_risk
964,2032,Sun May 13 11:16:00 IST 2018,539,18,2.28,Ras Al Khaimah,41.04,1,higth_risk
375,1996,Fri May 11 11:59:00 IST 2018,457,12,2.28,Ras Al Khaimah,27.36,1,higth_risk
1628,1939,Tue Feb 19 12:30:00 IST 2019,231,3,1.15,Ras Al Khaimah,3.4499999999999997,2,risk
804,1770,Sun Jul 15 06:25:00 IST 2018,229,288,1.0,Ras Al Khaimah,288.0,4,v.good
706,1999,Wed Dec 05 08:58:00 IST 2018,578,36,1.73,Ras Al Khaimah,62.28,1,higth_risk
1242,1924,Sat May 12 11:19:00 IST 2018,546,3,5.18,Ras Al Khaimah,15.54,3,good
1250,1995,Mon Jan 28 08:08:00 IST 2019,266,3,0.54,Ras Al Khaimah,1.62,2,risk
1762,1811,Tue Jul 17 05:13:00 IST 2018,289,48,0.9,Ras Al Khaimah,43.2,4,v.good
1845,1779,Sun Dec 23 06:41:00 IST 2018,320,18,4.08,Ras Al Khaimah,73.44,4,v.good
998,2086,Sun Nov 11 06:29:00 IST 2018,663,3,17.2,Ras Al Khaimah,51.599999999999994,1,higth_risk
1968,1951,Wed Feb 06 06:52:00 IST 2019,678,6,12.36,Ras Al Khaimah,74.16,3,good
941,1795,Sun Feb 10 11:09:00 IST 2019,399,6,0.87,Ras Al Khaimah,5.22,4,v.good
768,2084,Wed Apr 25 07:46:00 IST 2018,678,6,5.7,Ras Al Khaimah,34.2,1,higth_risk
786,1958,Wed Jan 23 13:58:00 IST 2019,510,3,6.33,Ras Al Khaimah,18.990000000000002,1,higth_risk
975,1798,Sat Oct 13 13:37:00 IST 2018,425,18,1.73,Ras Al Khaimah,31.14,4,v.good
1478,1789,Sun Jun 03 12:08:00 IST 2018,394,18,1.73,Ras Al Khaimah,31.14,4,v.good
1687,2033,Wed Feb 20 06:13:00 IST 2019,316,18,4.08,Dubai,73.44,2,risk
1471,2053,Fri Feb 01 08:11:00 IST 2019,311,9,2.01,Ras Al Khaimah,18.089999999999996,2,risk
1959,1864,Tue Oct 23 12:51:00 IST 2018,686,6,1.73,Ras Al Khaimah,10.379999999999999,3,good
1862,1989,Tue Jul 17 11:39:00 IST 2018,524,3,6.84,Ras Al Khaimah,20.52,3,good
740,1774,Sun Jan 20 05:44:00 IST 2019,451,9,8.22,Ras Al Khaimah,73.98,4,v.good
1456,1780,Sun May 20 07:39:00 IST 2018,681,72,2.28,Ras Al Khaimah,164.16,3,good
201,1965,Wed Sep 19 08:22:00 IST 2018,449,6,24.84,Umm Al Quwain,149.04,1,higth_risk
658,1998,Wed Sep 26 10:58:00 IST 2018,682,6,1.73,Ras Al Khaimah,10.379999999999999,1,higth_risk
1045,1975,Mon Nov 05 06:22:00 IST 2018,201,9,6.85,Ras Al Khaimah,61.65,2,risk
